Date,Buy_Hold_SPY,Sys_E_Original,Sys_E_Trap_3Tier,R1_Linear,R2_Dual_Score,R3_Vol_Adj,R4_Regime_Mom,R5_Convex,R6_Concave,R7_Full_Kelly
2009-04-24,86447.72316270867,386099.4322568087,216205.09564319855,224470.05049356594,185383.52551819241,193739.05687162475,184420.66974453765,203488.9812368622,254555.36251746077,226971.05972710633
2009-05-01,87674.65601291577,382816.1405843632,214366.5423308657,223760.44721465002,184229.6905709338,192586.79055661993,183009.1280998595,202462.20662326543,254429.10401304677,224955.6639486681
2009-05-08,92752.20539605134,382960.6107888679,214447.4416841746,226875.36225446322,185186.59921230303,194317.4774983484,183296.32966697923,204313.3653150468,259689.98592715734,224793.64552690103
2009-05-15,88492.64577908246,385001.3166381914,215590.18100589208,225347.2233959545,185306.18236826186,194961.12296096614,184006.5430219181,203806.7098041819,256377.8517273566,226205.9296742177
2009-05-22,88801.92750454588,377913.1969057157,211621.0283041315,222080.5125856244,182091.4741062057,191325.59816703136,180560.44184782726,200480.0997321385,253401.5277353531,221995.91135642718
2009-05-29,92303.31489011143,378846.2347814727,212143.50393168587,225026.32236070768,183332.2821687393,191914.89800908693,182211.25149572117,202571.188991247,257689.97666494708,223526.93377094856
2009-06-05,94318.40125776365,370032.8883364956,207208.27157473823,223043.0468399169,180969.98165321257,187910.03344017692,180381.05285329706,200133.44867663828,256448.1609869977,219554.60736687487
2009-06-12,94847.12444865098,372007.0387712151,208313.74168915345,224252.34102153082,181945.56807707873,188915.94700988548,181356.54021022934,201214.6632284968,257844.71927143473,220733.37568632193
2009-06-19,92333.1718584502,370945.69639401545,207719.41905875911,221762.54027065792,180292.7124164612,187205.15118764975,179438.7970847534,199289.1787720848,254509.3942312263,219438.38905087233
2009-06-26,92132.47128675452,377126.0818444101,211180.26545162723,224474.17571371613,182724.46724338824,190040.5329812913,182071.9553508221,202037.6966956905,257058.53217180033,223151.5759792316
2009-07-03,90096.06443303668,377013.371930868,211117.15099042517,223116.22553620613,181889.9367187917,189347.4722974135,181490.51035156558,201170.4332052101,254894.49504802207,223175.88655643363
2009-07-10,88240.1772438931,381850.7841794031,213825.969213096,224857.66313395527,183540.0773257969,190987.611816483,183519.2610210585,203285.6207056341,255716.64584458672,226398.37334736073
2009-07-17,94429.82099908336,376362.588173818,210752.72993025006,225021.76741003443,182769.84417896185,191546.17972945262,181771.94194828256,202001.76387732592,258751.8705022782,222750.11160166073
2009-07-24,98372.31867434231,378348.0718246523,211864.5463349453,229071.6113090492,185675.5931166226,193127.41125076392,185079.5253039724,205159.63673000314,264140.0893039085,224974.6182009462
2009-07-31,99124.730852173,382757.9701337728,214333.96847350465,231421.43958541146,187633.71175613606,195324.89274656636,186984.63564492515,207317.47018941143,266767.63868107856,227477.25221513896
2009-08-07,101522.39459101962,374869.4443607359,209916.61033528065,230267.88800643108,186051.2047751823,192055.34001407854,185935.3254219492,205681.96820213244,266363.91154925985,224143.34265415402
2009-08-14,101111.02731177058,382030.1908569817,213926.4320334068,233109.15424102897,188620.93557262514,195172.00650354917,188232.23193775435,208585.05745266343,269040.0173660435,227726.92130406311
2009-08-21,103297.97254402091,392915.1063962464,220021.6862830156,237313.6421015197,191437.27459344073,197678.71990169224,190496.0712615835,211609.83874554947,275120.4296961864,230199.8898416893
2009-08-28,103709.26730460985,394608.9661129665,220970.20128061355,238799.50576930668,192738.9387631444,198896.75273080284,191894.53037314423,213074.29407804125,276608.8164265505,231965.19061617745
2009-09-04,102385.0765714172,391951.8908017028,219482.3119603804,237889.65510853214,192094.17066429678,198063.07405435067,191408.41267469325,212473.06057895094,275201.95228763524,231565.04245460173
2009-09-11,105103.71825961846,408580.1427828656,222849.85151867406,244760.81809165445,197296.069864142,203823.69159227476,196591.74158724098,217701.55427591945,284737.59528022306,234767.5910050187
2009-09-18,107569.86033320462,419867.99564778036,229006.52941735435,249093.76332253445,200208.5321864045,206537.65816414388,200216.40873282577,220732.04211201568,291065.48983724986,235950.6348364699
2009-09-25,105281.76192994116,414846.3100065437,226267.5761929002,247656.6328094289,199348.4272838839,205899.09880423438,198897.2021338235,219979.34831561052,288565.37854543596,236437.28139294148
2009-10-02,103306.16715261077,398390.0101949579,217291.8977750002,242186.1784102156,195528.53854655943,203507.9150136587,195085.95971436668,216427.75304842912,279977.03869734716,234088.19470009397
2009-10-09,108114.16467620211,412754.6993263222,217828.8162641896,246377.63008035286,198347.9066911445,204970.4234395063,197898.94621937,218891.8879415926,287057.92225899576,233133.5007454824
2009-10-16,109757.1474391382,406436.7487948461,214494.5557754941,243602.9307927097,196297.5718945604,203720.59871294184,195853.25235544267,216764.17327439866,283296.16430301126,231770.79032897338
2009-10-23,108940.70128445052,408638.1543677598,215656.33435935486,244021.78764355512,196513.79544625327,203332.8183708489,196068.98648514267,216848.4996336431,284250.75448854634,231319.30741478878
2009-10-30,104384.6750252365,390231.0119827971,205942.07539860383,237149.68796553204,191558.79969197555,200644.82110524218,191125.20636337952,212059.15994861026,274103.6193622231,228647.32038816926
2009-11-06,107983.13381723307,410372.2324885262,210415.33888991716,242803.3104726401,195533.53667908517,202628.6452601449,194018.57225645424,215528.37056817656,283694.72290642245,229141.1393586362
2009-11-13,110492.95284380886,428577.8920391128,219750.15669866896,250577.79889280902,201332.75869527672,206586.81404277295,199772.8627730029,221472.09976983783,294341.6694539887,233588.3279702915
2009-11-20,110301.39998309278,419446.38964414847,216728.71246706936,248023.68043218745,199551.332173406,206058.07078944633,198553.435019281,219991.943416449,289948.5226689731,234328.3852992259
2009-11-27,110442.5938142826,422113.2007090384,216737.9481951724,250132.30402816978,201296.4840299137,208108.83798718647,200394.95946869988,222011.1838090008,292148.8949361806,236923.1696014266
2009-12-04,111894.03407631116,423134.5463940096,216100.7739287457,248675.8000804653,199909.39012171834,206587.89688700033,199421.9203998318,220140.53752296447,291473.1305416316,233199.59534998963
2009-12-11,111994.80393440666,415161.9790336328,212029.07146091602,244982.52879200457,197106.02555267847,202901.40328774098,196625.39170451445,217205.8258150484,286614.4776992983,231006.47099474224
2009-12-18,111685.75012473208,413581.0649210817,211782.5786886181,244493.056361905,196751.45271537115,202332.17746280835,196271.6834765298,216896.0015446577,285820.92587701976,231046.38414292864
2009-12-25,113986.09382174167,432537.2214103267,215357.3717541851,248607.19760120395,199542.8831227485,207870.26487386544,199056.3071110811,218703.02450343408,294064.6617542155,228345.38653367193
2010-01-01,112932.21121411984,430115.46089314827,214151.59349006924,247438.8315301155,198626.6362972076,206786.79143609316,198142.29451068066,217741.69714395594,292567.2281622675,227431.06308109162
2010-01-08,116104.09452786623,449551.0088400417,216789.47212643505,254040.7660164201,203591.71718321103,212981.00643328307,202280.43061201778,222371.07539666898,302615.86060286954,229400.62480408594
2010-01-15,115161.66274098986,438754.32851444394,211582.92919253407,251256.58894555774,201651.52381736142,211239.33256778377,200352.73357726337,220915.67334271272,297574.6291168539,229178.60864101598
2010-01-22,110672.32256963033,421907.28567695286,203458.68644407505,244635.68333511136,196745.8667126724,206863.23918265654,194584.7827973993,216108.54408758445,288100.2547853812,226844.82923295093
2010-01-29,108828.00728667494,405774.7615668998,199739.23477461885,240032.23219077298,193415.58481668952,204501.8303096203,192054.46489935418,213172.20507664766,280432.6491434099,226049.89676875348
2010-02-05,108088.17191646511,396657.1101165988,197014.0716102425,237886.81865746892,192059.432321197,203822.3277903357,190707.85603073283,212043.76880272283,276402.58185215073,226493.15968412507
2010-02-12,109486.6528370129,413053.6826275243,200576.9471706761,241919.33621271074,194134.87863888827,206356.84131246567,191829.20134748914,214245.5678680399,283794.13377315446,225813.60217067966
2010-02-19,112628.20263122562,425743.9321427888,203843.5214200269,244541.03800803536,195476.92089818048,207341.9659952821,192448.87892586767,215523.4254250593,289056.0765695611,225267.0916820796
2010-02-26,112222.81296152947,428562.7020757933,203691.2215967047,246819.773723082,197447.6882213325,209504.08617309286,194389.11800995827,217702.05032292008,291426.6348981819,227973.90697354914
2010-03-05,115779.82215938192,437269.47101502074,208762.3038269171,249564.6844132728,199022.2047443469,211200.60478575176,196380.5842590988,219490.97801506505,295808.6965161586,227969.6284670631
2010-03-12,117006.009103371,439197.3244670717,209682.7045289296,250169.30996571184,199344.29041494982,211553.27204935678,196806.73830227932,219875.35109572212,296781.8028868441,228161.37012917292
2010-03-19,118006.76661257463,430038.6801595872,205310.1612523008,246930.46089670341,197401.7819440939,209477.5814079159,194456.71941844458,217616.48445160434,291915.24734870694,226626.84640223757
2010-03-26,118627.53670272983,453708.2696041461,216610.55689074597,256179.7060232429,202633.36780266376,215879.12823204626,200876.6520721948,224309.33536308588,305187.7158112186,229642.65834161814
2010-04-02,119868.95256533725,457986.31684276095,218652.99309225005,257709.55155203093,203558.6673879572,217182.1104282609,201793.9298378121,225386.6562029476,307470.77970111417,230399.72126836667
2010-04-09,121649.66898339611,483100.70999804314,230643.17059570437,266764.4927890809,209086.83075653753,225422.7650312665,207274.16718287766,231804.64184452553,320918.093340725,235009.1040819846
2010-04-16,121456.3342356036,497588.47143498476,237559.9545363943,273299.9427189312,213504.79788923275,231250.04378300905,212075.30300354993,236998.57321911125,329582.8505163633,239014.2642771959
2010-04-23,123949.38073208212,504166.046645215,238986.22943312186,275018.67521680257,214351.985602864,232878.65782346876,212553.92925266674,237970.3396631372,332628.1297467923,238507.01060104073
2010-04-30,120896.66629647618,482854.6166971904,228884.1245393137,267477.2895085406,210449.73040043874,225677.85336021337,207515.41610809628,232791.65389316206,321257.0008905049,236781.00357242266
2010-05-07,113214.08088607028,444035.4578003989,219310.57711922904,257610.356355351,205369.15243434775,221466.63685977925,204511.9482408397,227170.62629667722,303616.859828949,238347.87863338832
2010-05-14,115890.28879831191,467812.0657774046,225454.0995108675,263985.98987164604,208677.62542261963,223779.4122140316,206715.9757759058,231189.93166700023,314518.53742508264,239670.89926726668
2010-05-21,111026.29650932465,450313.2086190427,221661.67752914023,261769.35991931843,208471.0733626346,225154.68627593937,207621.85012252998,230891.99408142988,308342.7781142713,242293.5082203095
2010-05-28,111290.91709998291,448946.059642413,220988.71362359248,265509.461036091,209963.31063881295,225962.19522559654,208211.18612016842,232907.91614446245,315644.4594123046,242458.594525195
2010-06-04,108696.13728321064,451119.6401196462,222058.6344822447,263109.42394937965,209428.90112960545,226232.79221525628,208534.6220029143,232030.61885864064,309978.08107679134,243397.24806713976
2010-06-11,111606.31111251084,451546.63840150466,222268.8196459201,266945.9089736637,211136.73743100488,227495.61262044954,210235.16569881415,234226.8362972069,317178.6102651622,243897.14882901165
2010-06-18,114233.26849474468,453218.59976942756,227982.36247925367,272560.0903705362,214628.31198429942,230164.11157900264,213711.8309333592,237836.93198723925,326666.8596530934,245298.34037460398
2010-06-25,110286.77193337234,435598.5487588514,221111.77326052255,267329.1033621636,211660.7225448066,228188.22811207955,209718.13936794564,234750.9040110661,317659.155619026,246492.46851646111
2010-07-02,104489.7442038943,437490.58381672594,211786.14167348936,254565.59852652432,206132.10575107872,225140.15219291433,202181.46408959912,226490.30166999638,297114.64634023217,246701.868730709
2010-07-09,110378.77739340586,437681.5312623851,211878.57800074873,260887.33662737845,208454.06351101125,226397.17518781964,204458.9201789687,229965.70490017554,309258.46202841465,247096.29902741214
2010-07-16,109049.68647075302,442148.07302756933,212789.5583657668,262150.49324210687,210085.65747625075,228705.877764101,205790.00972136905,231466.44939270758,310053.51127001655,249903.31058986558
2010-07-23,112883.72730994725,442125.51777037425,213122.0921908842,265042.75778298674,211210.16228882814,229028.43989119132,206220.64446109903,233021.7482076362,315588.9286847027,249727.58101448038
2010-07-30,112740.52367589214,445444.9134158282,212907.62434124376,265628.4740315739,212072.19158688944,230439.9501928959,207318.47551848862,233922.6003510222,315507.24766510713,251535.80248127217
2010-08-06,114908.05462685628,449820.3665905539,221004.87853598793,273444.55630056176,217004.76160642336,234622.15472953586,212918.75300002354,239648.3284278793,326998.7086733102,254688.0143525291
2010-08-13,110736.62590151056,446119.5334545999,222254.90872124335,273466.35065269907,217746.9318841101,235759.97531105936,213646.94886480065,240296.11125688304,325868.06965591037,257294.18011231394
2010-08-20,109939.16927595713,446739.82361875445,222563.93471870935,272192.13752285735,217256.77879811527,235545.0318891626,213166.0249298761,239698.20908969647,323153.7018734612,257463.27751552768
2010-08-27,109254.1683725818,445520.8111650477,220050.15692851355,270402.60879597743,216153.88712979865,234466.67905046395,212083.89974066947,238414.30066867426,320406.71036740206,256623.8936827015
2010-09-03,113374.4196435231,445167.8629319568,227145.91806454875,276175.7950598618,218779.93745998628,236597.26882315538,213442.36516705132,241692.62790862372,331097.6100343474,256796.63853035358
2010-09-10,113977.67129736298,443140.58014004177,229385.92950275383,278598.4916067577,219932.33745298508,236950.8721841213,214566.65006711966,242977.43150472592,335620.55052002583,256018.8710650713
2010-09-17,115626.01008133692,445289.9606556143,229144.45593089052,279979.16768650187,221028.2917694424,238134.5272808978,215631.29521146414,244188.47816437224,337269.6059575355,257309.73713563062
2010-09-24,118020.98026995176,482257.9863085751,248168.05599727135,296817.0252160794,231249.68234072978,248419.14553505907,227169.36948806696,256863.27114126258,360997.39225788886,267497.7338790687
2010-10-01,117805.11293848926,472161.5160395256,242972.45225355023,293305.35004091804,229675.05486800344,246082.5506681608,224965.91847313533,254665.90112540565,355259.3074299121,266522.49956810445
2010-10-08,119788.93340383527,474445.55740958225,244147.81092612105,295352.32865940745,231585.79727275547,247805.3442774276,226684.5367198279,256639.48217042055,357399.0643480962,268894.7783737302
2010-10-15,120981.22305413788,487506.1359887364,246176.10512175507,298766.2578199215,233390.2830637742,251687.80216726032,229344.65531446238,258311.68837265752,363960.5153994848,266754.60793930094
2010-10-22,121649.37890875578,500735.68062351743,252856.63184808954,304872.5873445246,237288.56408588775,257388.5742767577,233175.36285549242,262931.70429287816,372509.9358433124,269940.66434321646
2010-10-29,121793.25593036885,523003.6128567818,264101.27560048504,314562.01095909945,243530.35745755845,267264.4073068215,239308.95989551465,270016.6444913767,386502.13134019636,274204.49531682226
2010-11-05,126141.18471455824,526983.3395753795,266110.9192761412,317071.5268863546,245498.52497775815,269346.84975366126,241243.01085768762,272206.58746833913,389522.0086230251,276486.0803061853
2010-11-12,123550.94249394571,520241.55076528265,262706.5163603564,312930.4426182947,242266.64882563375,265811.3916952162,238091.0341112871,268623.7330878039,384482.1100872203,272782.99417171214
2010-11-19,123643.42450517409,516722.1817244784,261971.8236943421,310545.1767218306,240375.7590208568,263686.27381376,236187.36661601023,266508.72389878344,381688.01199503615,270476.05949582846
2010-11-26,122111.97544145216,527508.7400932008,267440.4768065602,314797.55088199466,243136.44530424493,266071.1063142247,238428.774809271,269510.966472928,388111.06249463855,272864.8136330875
2010-12-03,126315.92360594272,527418.0114345546,267558.7132257729,312789.46944324754,241240.39731529402,263757.9871484161,236295.37942379285,267381.8696384984,386568.62304477586,270018.05316478875
2010-12-10,127950.25592871124,536258.670357029,272043.57205516973,313315.3093178101,240652.7387151952,261588.42663528514,234729.88492152563,266468.00195216597,389763.1755491298,267733.58498732216
2010-12-17,128437.1980115798,526173.1277260891,266927.18476839847,309881.8685737814,238264.89164999296,259452.27739797626,231889.04237497307,264255.06606123137,384156.6808552978,266198.3028846985
2010-12-24,129780.46115237538,529361.8423136191,268544.8169944258,310607.8318660272,238732.73090430675,259762.16503653696,232344.36248494385,264541.9962389753,385680.00173030235,266168.2299521803
2010-12-31,129935.4231691732,515423.8599400886,261474.09026918185,306210.8806510998,235972.2804536411,255718.15089595842,228872.08038033484,261886.01414849996,378170.91591627785,264527.3048491147
2011-01-07,131371.69667143494,520222.1733076285,261968.82238581785,307933.3192827031,237197.61368996213,257566.52010348914,230060.54440846908,263054.4102704138,380891.448967885,264857.7183638836
2011-01-14,133603.5723935136,539911.7595975025,271883.9278893507,315451.4327537597,242180.97162614562,265134.29983272444,234893.95745148216,268282.0256029861,392424.24458726094,269004.63047707884
2011-01-21,132642.62762869784,517729.68816010206,260713.6790405044,305618.5668887202,235746.8418148041,255634.02442298539,227790.94241330313,260933.15192286836,378419.8536306154,263811.04925084574
2011-01-28,131971.00123820434,547696.6162121304,269738.82822627167,317057.61784964404,243209.3670434121,266183.08025536797,235001.6250316648,269014.35579945974,395879.4598232206,267325.33725872263
2011-02-04,135515.16427341278,576130.287201548,275998.9528026848,322884.3399263518,246186.279145318,272334.3958972067,237878.07337750273,271315.65942720935,408654.16548478033,263566.18433860235
2011-02-11,137540.38253386,591088.3144640365,283164.6928308541,328211.51457557135,249552.54173580153,276045.25075103896,241130.7325520391,274923.834806982,417084.6028998087,266310.9699032209
2011-02-18,139007.72510206484,596386.1552741027,285702.65785053046,330647.7310999653,251363.96283750125,278058.86100812093,242777.86168188788,276821.3504580899,420460.8893501553,268026.11260826635
2011-02-25,136734.45158488493,574785.9149713714,275354.9225616988,324532.45890112105,247149.4028536202,271590.62236562866,238707.2628209121,273360.4338826117,409431.744962502,266079.1120186547
2011-03-04,136879.0952323332,577042.3718534487,276907.0157622477,324734.98860552884,247152.04475239734,271511.3508859119,238709.81447759608,273246.0068307966,410262.8867993561,265200.31006876624
2011-03-11,135194.81827238176,568929.2472864302,274755.2553704285,323263.1025949324,246257.85892410768,270066.6350624661,238351.56159866482,272769.98376582563,406784.30931138544,266477.1161640788
2011-03-18,132585.82479823238,564493.1992381976,274156.2672644212,323702.2513545005,246745.50874882116,269969.17300710443,239264.41754806033,273813.1581193112,405841.611252806,268788.1749310137
2011-03-25,136259.55795939954,589189.1116847706,280580.7472518849,328665.7228337137,249926.62797457393,276258.43165804935,240975.59571121103,275916.1444004076,416694.6204489576,266748.9532288329
2011-04-01,138179.39624693146,609122.5919524449,290073.37139906554,336325.4284651725,255399.49694970282,281317.013114899,247057.74265205598,281301.2797809372,428363.78042920463,270543.15487069346
2011-04-08,137878.46452718662,602461.8307657957,286901.41639522585,332757.66223570635,252700.89897523486,278383.7997014084,244421.6435945468,278350.3095740568,423757.15351420327,267749.0492096085
2011-04-15,137027.50985010597,609292.3037648742,290154.1907255001,336902.1794164648,255886.06285496903,281990.0113210909,247415.74346737322,281929.1144670507,428823.709919173,271340.9661762147
2011-04-22,138833.22448627782,633510.2213803674,301687.1286000805,345537.30080866185,262124.97959727864,289243.11091118486,254418.33092808048,287809.5998417244,442457.1972368832,275807.7386044905
2011-04-29,141583.30819353118,663090.5911389035,315773.74711735826,358881.3465936857,271879.5090735204,303306.87014893955,264799.0996760213,297990.25819299574,461202.19031124556,282714.32400438876
2011-05-06,139269.061633402,643512.7193636174,306450.4691012324,352800.1001629703,267640.92365813296,296254.66579256183,260670.89742304824,294289.868257871,450797.3370012049,281161.5791381094
2011-05-13,139103.00426161083,655382.6928884138,307005.522536255,356679.4663906636,270436.341591715,299332.98674550076,262961.9803694875,296883.732698899,457145.32221019635,282158.65487898083
2011-05-20,138656.7969460942,671390.1886393464,309022.1886676547,361958.9657340965,274262.3260907678,303662.762970147,266119.9008440269,300441.3901094455,465734.03996866714,283619.94113965164
2011-05-27,138552.98130427505,663288.4545720546,305110.33572502923,361502.18042522966,274054.5060279386,303203.4714850766,266450.7428272918,300857.67993604386,463196.64424072194,285305.0501052994
2011-06-03,135346.28903368677,659400.9357585482,304571.065631496,361594.4073208102,274256.8385749181,302573.36298394855,267009.6035913398,301473.38071707386,462141.36655326176,287122.7914036352
2011-06-10,132419.80886567556,633235.2118896007,299112.0473272972,355497.6626895731,270104.1523625264,295950.3934250634,264095.03103100136,298076.0558986189,450263.44966141804,286649.84959063394
2011-06-17,132502.67697453804,637219.7188474956,300975.2583380592,357040.12965069327,271211.73582336,297291.6488818183,265082.4393478881,299226.70465521107,452557.854949908,287520.29728394654
2011-06-24,132252.36327953415,669660.7936515121,313327.70285016485,366588.64494651253,277499.22633082344,305260.35387824907,271227.8346274664,305457.18837567617,468898.0819144004,290577.3078885196
2011-07-01,139667.53095096414,721528.5144803654,325155.58563718287,374744.67325490323,281365.027290613,312287.6437258365,272233.4536486545,308121.2390505061,489359.1061774587,286347.93531982444
2011-07-08,140168.1376213548,736495.9331931522,331900.6271696552,381925.69823312736,286676.71702593577,317649.89957540855,277532.2228354461,313839.8640952477,499088.9926731564,291278.27078423963
2011-07-15,137341.79536311544,714711.1954252777,322083.37251553097,374616.28286770935,281860.65486466035,315112.10260759096,271796.600577977,309082.3232281319,487163.5852046854,289414.3853942733
2011-07-22,140355.79519404337,699603.9089113945,315275.299798754,369079.03366967925,278102.932739537,312163.39651149354,267693.14205103816,305178.0069345486,478611.0989435102,286353.8043237774
2011-07-29,134880.51203975515,651701.2790938808,293688.0619567508,351972.0128884315,266777.3077771106,306376.2438887612,254598.30003063014,293605.7034284641,451604.41763198766,281111.69404969626
2011-08-05,125233.53080509802,597576.0358528172,279067.1321112662,341418.07038007316,262874.06016257894,304205.9064429264,253375.24135225295,288619.6402281185,428778.1964151499,282627.6900179016
2011-08-12,123189.42661360237,611240.9329383151,285448.6190040651,353656.1725673377,271546.5697806025,313597.8705847607,261207.88428070286,298193.68049013225,446085.08444207895,290908.54325072456
2011-08-19,117474.1999327027,616230.2875026591,287778.6402663312,344166.6556248637,268525.3319555862,312903.6485650506,260885.87713782236,293987.49475180724,424518.9853388472,292168.53135318955
2011-08-26,123032.97278436844,615097.2163429913,287249.4976969589,350905.6607412506,271005.3954655793,314948.69113865343,261605.51347445633,297294.22265476536,438810.68680140283,291928.0001432737
2011-09-02,122907.80557705792,622710.7425201384,290805.0032527971,359043.5811527215,276321.64400295046,320381.68297220283,266737.3667572573,303329.4622828402,451131.2834471598,296631.8694648605
2011-09-09,120895.0294467199,624907.7353351592,292246.9985341931,362175.2360949089,278414.4548447774,322589.89830264426,268757.58799285477,305714.941363862,455678.08588804817,298526.7785185211
2011-09-16,127391.01274173582,622114.1536542741,290940.5402920641,363721.3655511081,277973.75764030986,321024.3405020634,268332.17646824865,305578.98084477003,461254.0739509479,296355.5387914724
2011-09-23,119025.47767005418,626320.2420947539,290625.1347398005,362344.57605128956,278879.51603029174,323441.0669944366,268299.36408719514,305783.8900721456,456601.49385999417,299742.26814592344
2011-09-30,118616.627824291,623648.1431297027,289385.2273097631,354656.72617940285,274612.7383531666,319723.7219284233,265586.16884092684,301080.5012709345,441584.762671336,296880.967223602
2011-10-07,121300.3258781388,618213.0309947608,286863.22643803584,355521.4994013249,273871.626193884,317805.2434778548,263673.4139217099,300289.31367079465,447135.7794293152,294596.7669721228
2011-10-14,128491.73204396534,615432.2654204007,285572.89552517043,360686.5741310151,275204.5404911419,317346.41612559557,264956.69422389875,302063.9354953929,460667.5579755547,293262.97342650127
2011-10-21,129959.36468681056,617866.2929396923,284087.55375016894,356763.9646812222,273494.6512957855,316848.78781302273,263310.47651294724,299792.3343875753,453471.807560432,293432.98840921384
2011-10-28,134813.06968587404,617141.6547895004,278229.576031192,357889.756746964,273612.20419785293,316467.6260423672,263835.7783443661,300119.8988547349,456225.7353795356,292292.20606548956
2011-11-04,131542.33307862017,621481.6033457696,280186.1803819708,362020.63434177666,277363.8706005156,321190.3255838864,267075.649892387,304071.0701351473,460573.22284765326,296902.5819012561
2011-11-11,132779.34602257938,619809.1526902424,275945.99512513325,357988.4497458845,274876.34323771053,318969.09359262267,264383.9781754984,301095.0925792713,454640.1271583601,294414.06845320977
2011-11-18,127873.24111169865,588162.8405798256,270406.3585847168,348105.67725578777,270053.4735610988,315397.86780693004,259745.20331293446,295012.8561065315,437548.9904310477,294725.2216715351
2011-11-25,121960.73259593596,586964.8118312485,268819.13480492245,347037.42634636705,269793.72809942154,315499.39468192006,259830.95251166716,294611.8488048814,435023.6066798187,295191.56353278016
2011-12-02,130892.41048710994,589400.3915457064,269934.585711675,356101.4842810738,273774.5517111228,319043.242786386,261808.70480366438,299599.30353438563,453142.9728226698,296259.19942062686
2011-12-09,132139.89719754746,589707.7661776518,271797.7700258278,354495.0751904848,272968.4836326369,318488.1081111972,261229.7775284625,298537.2331697412,450479.6644892465,295899.97745207796
2011-12-16,128272.8292885878,579425.757841873,268822.04650723643,354239.86139102146,274000.2122857565,321724.5278122291,263099.2940579259,299666.3363876399,447132.05867353105,299733.85119505617
2011-12-23,133336.63120573253,575600.0161854891,270448.06148935435,355060.58652326156,273432.7298812689,319491.0736793635,263225.9827729418,299352.4213335434,450295.454887372,296985.3049393534
2011-12-30,132397.7113939661,581245.8745566448,273100.79152581503,356626.09618657856,275079.8304573633,322323.70822925074,264532.16634642304,301032.5402564484,451608.75400508055,299246.1386834905
2012-01-06,134729.1137971102,594690.250354376,275822.4234081389,360754.41344444046,277137.62114462163,323360.5875501704,266511.0530844397,303418.8956948361,459058.5300341831,298484.3164402678
2012-01-13,135921.26876990122,599583.8081226666,278092.0973466864,363482.9404300356,279113.40320765186,325585.3402579739,268460.33281310974,305645.51423588407,462663.89098986314,300605.4801903846
2012-01-20,139202.18906899303,616144.0036053692,285772.8576205092,369037.96870571777,280565.3295400869,326684.5897206896,270908.24486753246,308959.6923404335,472282.3868878124,301777.56397160573
2012-01-27,139065.06664257665,632564.2218925024,293388.6952740588,376947.6238303757,285751.0402015941,333093.94033777807,275915.4628869601,315036.72872148047,483480.32580916496,307176.8091332058
2012-02-03,141934.505704525,656818.3183308647,304637.95260292426,387208.7454461852,290749.0629161689,341621.0833049047,281877.90742430196,322277.2628416408,499090.72083560115,311328.92063683365
2012-02-10,141744.6829318424,663297.0883440648,307642.86153607053,390006.7573504072,292214.7757448957,343953.72960806836,283574.27964366303,324282.0806970089,503296.9056941478,312547.5113317107
2012-02-17,143907.3344129635,663960.0310087008,307950.3400128601,389853.4971615768,291814.30810887535,343602.55136978155,283185.6534316052,323992.15365601936,503411.9381152214,312020.69196095236
2012-02-24,144455.896637289,670907.2539673541,311172.5214279253,393092.23646675184,293723.36720780423,346388.1494520043,285264.3647235045,326417.5500749755,508088.428425055,313756.92131223006
2012-03-02,144856.74871082546,689777.7654888252,319924.82603641984,401224.2058862453,298106.8680901459,353565.9691422292,289521.6242202658,332244.66482718085,520321.2672130031,317290.0931123823
2012-03-09,145131.09716174396,694680.5615725364,322198.78478465776,402554.20064449677,298537.0426829552,354751.0596991657,289634.3710183384,332919.9277694915,522907.4889281091,317502.85508121725
2012-03-16,148659.78264292804,712192.5920696172,330321.01427744626,407854.20634035143,299690.85246356815,359456.5815909447,290753.77304322395,335775.0850060361,532660.6785536925,316869.4084048678
2012-03-23,147971.05220846256,722969.0122762736,335319.2101202285,412644.84524905187,302653.28856309206,363805.30087333184,293627.8663505622,339310.0171637197,539722.1881258154,319590.4938292275
2012-03-30,149200.13989885512,726665.5288730665,337033.68612734025,414329.7466398096,303715.43056464737,365238.65440137195,294658.3342207733,340569.73559718166,542174.055676126,320590.03297206823
2012-04-06,148119.38394776668,746297.422386549,346139.1262144318,422169.3281387653,308355.6662758873,371877.4803306051,299160.19348595367,346081.5358781252,554348.3814198074,324803.9892367606
2012-04-13,145311.43034976372,720003.4367882274,342062.572273542,417805.3719226463,307165.53743003134,369659.3904044762,299510.1560878755,344824.6096389436,543077.1725716419,328062.47094960493
2012-04-20,146169.75085074748,716160.1884384846,341187.25180860603,417072.84669988364,306939.5918085415,369042.3158431797,299506.73238991015,344552.9407812483,541343.433452234,328449.43537564785
2012-04-27,148755.1343211342,750439.2994887353,350990.9594805097,427683.2665387644,312895.39312416106,377638.1742636559,303961.4553750483,351237.44941062306,559989.2674960621,330778.97348632326
2012-05-04,145163.17112911967,726894.8883495532,342538.519396082,421230.3648341462,309779.6098944947,373679.7856997786,302034.71470020816,347613.40213694447,547762.4754130689,331175.2777167821
2012-05-11,143690.33786236538,739318.4093918918,343193.88978647126,426319.1598407665,312899.76032687264,377187.9368501766,305450.5176512895,351262.8229581885,555548.5576513472,333148.06470369274
